student_id,favorite_team,demographic,low_income,first_gen
1243e98c,Milwaukee Brewers,Water,No,No
1251ca26,Washington Nationals,Grass,No,No
125f8e34,Washington Nationals,Water,No,No
125fe1f2,Milwaukee Brewers,Grass,No,No
126a4252,Milwaukee Brewers,Water,No,No
126bd6f6,Milwaukee Brewers,Grass,No,No
12741601,Milwaukee Brewers,Fire,No,No
12764b75,Milwaukee Brewers,Water,No,Yes
127c5899,Milwaukee Brewers,Fire,Yes,No
127d2cba,Milwaukee Brewers,Fire,Yes,Yes
12868078,Washington Nationals,Fire,Yes,Yes
128ddc58,Milwaukee Brewers,Fairy,No,No
12938899,Washington Nationals,Grass,No,Unknown
12a02ca5,Milwaukee Brewers,Grass,No,No
12a17f81,Washington Nationals,Water,No,No
12a20eb8,Washington Nationals,Grass,No,Unknown
12a3e0e1,Washington Nationals,Water,No,No
12a637f8,Milwaukee Brewers,Grass,No,No
12a6459c,Washington Nationals,Fire,No,No
12be46a9,Washington Nationals,Water,No,No
12bf694b,Milwaukee Brewers,Grass,No,No
12c8bd6b,Milwaukee Brewers,Fire,Yes,Yes
12d80ae0,Milwaukee Brewers,Water,No,No
12daef97,Washington Nationals,Water,Yes,No
12f3bc76,Milwaukee Brewers,Dragon,Yes,No
12f9f099,Washington Nationals,Water,No,No
1303738c,Washington Nationals,Grass,No,No
130c738a,Milwaukee Brewers,Water,No,No
131649e6,Milwaukee Brewers,Grass,No,No
1316d0d4,Washington Nationals,Water,No,No
131cf25e,Milwaukee Brewers,Fire,No,No
1322541d,Milwaukee Brewers,Grass,No,No
1328118c,Washington Nationals,Water,No,No
133151bd,Milwaukee Brewers,Water,No,No
1335bebf,Milwaukee Brewers,Fire,No,No
1344d5fc,Washington Nationals,Fire,No,No
134ea4d6,Washington Nationals,Fire,Yes,Yes
13518284,Washington Nationals,Water,Yes,No
1361e49f,Washington Nationals,Water,No,No
13632f9f,Washington Nationals,Water,No,No
1366bcf6,Washington Nationals,Water,Yes,No
1368de89,Milwaukee Brewers,Fire,No,No
137b1486,Washington Nationals,Fire,Yes,Yes
1380fd92,Milwaukee Brewers,Grass,No,No
1384667d,Washington Nationals,Fire,Yes,Yes
139d0678,Milwaukee Brewers,Water,No,No
13a212fd,Washington Nationals,Grass,Yes,No
13a828fd,Milwaukee Brewers,Water,No,No
13acf4c6,Milwaukee Brewers,Fire,No,No
13ae0c0c,Milwaukee Brewers,Grass,No,No
13b43082,Milwaukee Brewers,Water,No,No
13b5ef8a,Milwaukee Brewers,Fire,Yes,Yes
13ba8243,Washington Nationals,Fire,Yes,No
13c9a134,Milwaukee Brewers,Dragon,No,No
13d126d3,Washington Nationals,Fire,No,No
13de3fc2,Washington Nationals,Psychic,Yes,Yes
13ebdf83,Washington Nationals,Water,No,No
13f32018,Milwaukee Brewers,Water,No,No
13fb7e37,Washington Nationals,Fire,Yes,Yes
14023512,Milwaukee Brewers,Fire,Yes,Yes
14060887,Milwaukee Brewers,Grass,No,Yes
140790c3,Milwaukee Brewers,Grass,No,No
140b4d63,Washington Nationals,Fire,No,Yes
141af264,Washington Nationals,Grass,Yes,Unknown
1428d079,Washington Nationals,Water,No,Yes
142cf2f7,Milwaukee Brewers,Fire,Yes,No
142dce06,Washington Nationals,Fire,Yes,No
14370655,Washington Nationals,Grass,No,No
14384a0c,Washington Nationals,Dragon,Yes,Unknown
1439e300,Milwaukee Brewers,Grass,No,No
144ff201,Milwaukee Brewers,Fire,Yes,Yes
14554ee5,Milwaukee Brewers,Water,No,No
145b405a,Washington Nationals,Fire,Yes,Yes
145bf09e,Milwaukee Brewers,Grass,No,No
146189f1,Washington Nationals,Fire,Yes,Yes
14645698,Milwaukee Brewers,Water,No,No
146fedbb,Washington Nationals,Water,No,Unknown
1478a79c,Washington Nationals,Water,No,No
147de255,Milwaukee Brewers,Water,No,No
148089c7,Milwaukee Brewers,Grass,No,No
148a79df,Milwaukee Brewers,Grass,No,No
148a9362,Washington Nationals,Water,No,No
1492be13,Washington Nationals,Grass,No,No
1494f0f0,Milwaukee Brewers,Fire,No,Yes
14a6e1c5,Milwaukee Brewers,Water,No,No
14aacc6a,Washington Nationals,Grass,No,No
14ae0f23,Washington Nationals,Water,No,No
14b51a81,Washington Nationals,Fire,Yes,No
14b6e842,Washington Nationals,Grass,No,No
14b770ba,Milwaukee Brewers,Fire,Yes,No
14bc3889,Milwaukee Brewers,Dragon,No,No
14ca7df0,Milwaukee Brewers,Grass,Yes,No
14cdcd9a,Milwaukee Brewers,Grass,No,No
14d65754,Washington Nationals,Water,No,No
14ddbdc2,Washington Nationals,Water,No,No
14f28097,Milwaukee Brewers,Dragon,No,No
15191dd6,Washington Nationals,Water,No,No
152cfa50,Washington Nationals,Water,Yes,Yes
152d77ba,Washington Nationals,Water,Yes,No
1533c4be,Milwaukee Brewers,Fire,Yes,No
1538cf60,Milwaukee Brewers,Fire,No,Yes
154196e4,Washington Nationals,Grass,No,No
15444bc9,Washington Nationals,Fire,No,No
1547598b,Washington Nationals,Grass,Yes,Yes
155b3edc,Washington Nationals,Fire,Yes,No
155b674c,Milwaukee Brewers,Fire,No,No
15658fc5,Washington Nationals,Fairy,No,Unknown
15689797,Washington Nationals,Fire,Yes,No
1568c822,Washington Nationals,Fire,Yes,No
156973f8,Washington Nationals,Fire,No,No
1569939c,Washington Nationals,Water,Yes,No
1569fdf8,Washington Nationals,Water,No,No
15717aaf,Milwaukee Brewers,Psychic,Yes,Yes
15764335,Milwaukee Brewers,Water,Yes,No
157fa0cd,Washington Nationals,Fire,Yes,No
15823ff1,Milwaukee Brewers,Grass,No,No
1584ea0c,Milwaukee Brewers,Fire,Yes,Yes
1586197a,Washington Nationals,Grass,Yes,Yes
15867133,Milwaukee Brewers,Psychic,Yes,Yes
15949c51,Milwaukee Brewers,Fire,Yes,No
159b1847,Milwaukee Brewers,Water,No,No
15a75362,Washington Nationals,Water,No,No
15acbaf3,Washington Nationals,Fire,No,No
15afcb58,Washington Nationals,Fire,Yes,No
15b04308,Washington Nationals,Fire,No,No
15b8c32e,Milwaukee Brewers,Fire,Yes,Yes
15ca0b73,Washington Nationals,Psychic,No,Unknown
15e2917d,Milwaukee Brewers,Fire,Yes,Yes
15f2bc0f,Washington Nationals,Fire,Yes,No
15f4619c,Washington Nationals,Grass,No,No
15ffcff6,Milwaukee Brewers,Grass,No,No
16078e67,Washington Nationals,Water,No,No
16128a6e,Washington Nationals,Water,No,No
1618607c,Milwaukee Brewers,Water,No,No
161e07d3,Milwaukee Brewers,Dragon,Yes,No
1621c102,Washington Nationals,Water,No,No
1627ffc1,Milwaukee Brewers,Grass,No,No
16442cce,Baltimore Orioles,Fire,No,Unknown
1644f428,Milwaukee Brewers,Grass,Yes,Yes
164764b9,Washington Nationals,Fire,No,Yes
164e6599,Milwaukee Brewers,Grass,Yes,No
16507926,Washington Nationals,Dragon,Yes,No
1667c963,Washington Nationals,Fairy,Yes,No
166f3179,Milwaukee Brewers,Fire,No,No
167aa7e4,Milwaukee Brewers,Grass,No,No
167b6f4a,Baltimore Orioles,Water,No,No
167c7640,Milwaukee Brewers,Psychic,Yes,No
1683a912,Milwaukee Brewers,Grass,No,No
168d2a7d,Washington Nationals,Fairy,No,No
168f920a,Washington Nationals,Fire,Yes,No
1690f4c6,Milwaukee Brewers,Fire,Yes,Yes
1695ddb5,Milwaukee Brewers,Psychic,Yes,Yes
16979df7,Washington Nationals,Water,Yes,Yes
169acca0,Milwaukee Brewers,Fire,Yes,Yes
169b4804,Washington Nationals,Fire,No,Unknown
169b807e,Milwaukee Brewers,Fire,No,No
16a9c7d8,Washington Nationals,Water,No,No
16b5bf8b,Washington Nationals,Grass,Yes,Yes
16c71f69,Washington Nationals,Dragon,Yes,No
16cd28cf,Washington Nationals,Grass,No,No
16d11fb8,Washington Nationals,Fire,Yes,No
16d49bb7,Milwaukee Brewers,Water,Yes,No
16d71934,Washington Nationals,Fire,Yes,No
16d919db,Washington Nationals,Water,No,No
16df94f5,Washington Nationals,Water,No,No
16e21579,Washington Nationals,Fire,Yes,No
1700e05b,Milwaukee Brewers,Water,No,No
1701ed59,Washington Nationals,Grass,No,No
170421ca,Milwaukee Brewers,Water,No,No
17084f07,Milwaukee Brewers,Water,No,No
17089887,Washington Nationals,Fire,Yes,Yes
170cfd81,Milwaukee Brewers,Water,Yes,Yes
170fbbe0,Milwaukee Brewers,Fairy,No,No
17171284,Baltimore Orioles,Grass,No,No
172466b6,Milwaukee Brewers,Water,No,No
17248c1e,Washington Nationals,Water,No,No
1725140a,Washington Nationals,Water,Yes,No
17354670,Milwaukee Brewers,Fairy,No,No
173baf5d,Washington Nationals,Fire,Yes,Yes
17429840,Washington Nationals,Grass,No,No
1744e11c,Washington Nationals,Fire,Yes,Yes
17540133,Milwaukee Brewers,Fairy,No,No
175943c3,Washington Nationals,Dragon,Yes,No
175eb0e0,Washington Nationals,Fire,No,No
17629592,Washington Nationals,Fire,Yes,No
17637791,Washington Nationals,Fire,No,No
176d3c75,Milwaukee Brewers,Water,No,No
17701d16,Washington Nationals,Dragon,No,No
177f7a42,Washington Nationals,Fairy,Yes,No
17982b36,Milwaukee Brewers,Psychic,Yes,No
179a6a56,Washington Nationals,Grass,Yes,Yes
17bd09f7,Milwaukee Brewers,Water,No,No
17da564f,Washington Nationals,Fire,Yes,No
17dab1f5,Washington Nationals,Water,Yes,No
17dcbf37,Washington Nationals,Grass,No,No
17e51b9f,Washington Nationals,Water,Yes,Yes
17e62f65,Baltimore Orioles,Water,Yes,No
17e9c479,Milwaukee Brewers,Fire,Yes,No
17f47626,Milwaukee Brewers,Grass,No,No
17fa0d76,Milwaukee Brewers,Grass,No,No
17fb1a1f,Milwaukee Brewers,Fire,Yes,No
17fe6b58,Milwaukee Brewers,Psychic,Yes,Yes
17ff8b5a,Milwaukee Brewers,Water,No,No
18047b6a,Milwaukee Brewers,Grass,No,No
180a85cb,Washington Nationals,Dragon,No,No
180e9634,Milwaukee Brewers,Fire,No,Yes
18106a4c,Washington Nationals,Grass,Yes,No
18129b67,Milwaukee Brewers,Water,No,No
18189f4a,Washington Nationals,Dragon,Yes,Yes
18201cd9,Milwaukee Brewers,Water,No,No
183722de,Milwaukee Brewers,Fire,No,No
183c323c,Milwaukee Brewers,Fire,Yes,No
183c51ff,Milwaukee Brewers,Grass,Yes,No
18446c4f,Milwaukee Brewers,Fire,Yes,Unknown
184bfae0,Milwaukee Brewers,Dragon,No,No
184d3e94,Washington Nationals,Dragon,Yes,No
184dc798,Washington Nationals,Grass,No,No
18644448,Milwaukee Brewers,Water,No,No
1886ede2,Milwaukee Brewers,Fire,Yes,Yes
18895818,Washington Nationals,Water,Yes,No
188d4824,Washington Nationals,Fire,No,No
18974590,Washington Nationals,Water,No,No
189a0a29,Milwaukee Brewers,Dragon,No,No
18a5857f,Milwaukee Brewers,Fire,No,Yes
18a88ae4,Washington Nationals,Fire,Yes,Yes
18b0e9a1,Washington Nationals,Water,No,No
18b4db65,Milwaukee Brewers,Water,No,Unknown
18b64014,Washington Nationals,Grass,No,No
18b8332a,Washington Nationals,Dragon,No,No
18c5e4a1,Milwaukee Brewers,Fire,No,Unknown
18c80cae,Washington Nationals,Water,Yes,No
18d17d7d,Baltimore Orioles,Grass,No,No
18d8150b,Milwaukee Brewers,Fire,No,No
18d9aafb,Washington Nationals,Grass,No,No
18da0810,Washington Nationals,Water,No,No
18ddcdf3,Washington Nationals,Grass,No,No
18e7fb5a,Washington Nationals,Water,No,No
1902171f,Milwaukee Brewers,Water,No,No
190429ea,Washington Nationals,Fairy,No,No
190ee162,Washington Nationals,Dragon,No,No
19105128,Milwaukee Brewers,Fairy,Yes,No
191a68ac,Baltimore Orioles,Dragon,No,No
192d393a,Washington Nationals,Fire,No,No
192dbb87,Milwaukee Brewers,Water,No,No
19528f2a,Milwaukee Brewers,Grass,Yes,No
1992ef51,Washington Nationals,Fire,Yes,Yes
19a986d1,Baltimore Orioles,Fire,No,No
19b29a64,Washington Nationals,Water,No,Yes
19b2e53f,Milwaukee Brewers,Fire,Yes,Yes
19b45eae,Milwaukee Brewers,Grass,Yes,Yes
19b9e426,Washington Nationals,Water,No,No
19c12965,Milwaukee Brewers,Fire,Yes,No
19d2b1db,Milwaukee Brewers,Water,Yes,No
19d92ae1,Milwaukee Brewers,Water,No,No
19d99358,Milwaukee Brewers,Water,No,No
19e11eb6,Milwaukee Brewers,Water,No,No
1a00f824,Milwaukee Brewers,Fire,Yes,Unknown
1a0e8293,Milwaukee Brewers,Water,No,Yes
1a15ce10,Washington Nationals,Grass,Yes,Yes
1a2703f3,Washington Nationals,Fire,No,No
1a2add14,Washington Nationals,Water,No,No
1a2e260e,Milwaukee Brewers,Grass,No,No
1a331cc9,Washington Nationals,Fire,No,No
1a3bf0e7,Washington Nationals,Fire,Yes,Yes
1a4482e1,Washington Nationals,Fire,No,No
1a4ec062,Washington Nationals,Water,No,No
1a55c3ed,Milwaukee Brewers,Fire,Yes,Yes
1a561209,Milwaukee Brewers,Dragon,Yes,Yes
1a619e5e,Washington Nationals,Fire,Yes,Yes
1a7327e3,Milwaukee Brewers,Water,Yes,No
1a81642e,Washington Nationals,Grass,Yes,Yes
1a818bf4,Milwaukee Brewers,Fire,Yes,No
1a90bcef,Milwaukee Brewers,Water,Yes,No
1a9854a5,Washington Nationals,Grass,No,No
1a9e284e,Milwaukee Brewers,Water,Yes,Yes
1aa059b9,Washington Nationals,Grass,No,No
1aade66a,Milwaukee Brewers,Fire,No,No
1ab065d7,Washington Nationals,Water,No,No
1aba067f,Washington Nationals,Water,No,No
1aba8e15,Milwaukee Brewers,Water,No,No
1ac67268,Washington Nationals,Dragon,No,No
1ae0ba03,Milwaukee Brewers,Water,No,No
1aeb7378,Washington Nationals,Water,Yes,No
1aec3cfb,Milwaukee Brewers,Fire,Yes,Yes
1afb3105,Washington Nationals,Fire,Yes,No
1b028f24,Washington Nationals,Grass,Yes,No
1b0841b4,Milwaukee Brewers,Grass,No,Yes
1b0cf8f3,Milwaukee Brewers,Water,No,No
1b189ef3,Milwaukee Brewers,Water,No,No
1b194b5c,Milwaukee Brewers,Water,No,No
1b20957e,Washington Nationals,Dragon,No,No
1b26280a,Washington Nationals,Water,No,No
1b28d37c,Milwaukee Brewers,Water,No,No
1b33a942,Milwaukee Brewers,Grass,No,Yes
1b3d22c3,Washington Nationals,Water,No,No
1b405500,Milwaukee Brewers,Fairy,No,No
1b408107,Milwaukee Brewers,Fire,No,No
1b4cab74,Washington Nationals,Grass,Yes,No
1b4ea6a9,Milwaukee Brewers,Water,No,No
1b5b169d,Washington Nationals,Water,No,No
1b5f0911,Milwaukee Brewers,Fire,No,Yes
1b61ed30,Washington Nationals,Grass,No,No
1b69aec8,Milwaukee Brewers,Grass,No,No
1b76ef03,Milwaukee Brewers,Fire,Yes,Yes
1b8c4bf2,Milwaukee Brewers,Grass,No,Yes
1b8eb0d8,Milwaukee Brewers,Fire,Yes,No
1b94b59f,Washington Nationals,Water,No,Yes
1b9d051a,Milwaukee Brewers,Fire,No,No
1b9d0864,Washington Nationals,Grass,No,No
1ba374ab,Milwaukee Brewers,Fire,No,Yes
1bb62e5b,Milwaukee Brewers,Water,No,No
1bbfb740,Milwaukee Brewers,Psychic,Yes,Yes
1bc0325d,Washington Nationals,Fairy,No,No
1bc0fb78,Baltimore Orioles,Water,No,No
1bc8a960,Milwaukee Brewers,Fairy,No,No
1bc908e5,Milwaukee Brewers,Grass,No,No
1bcfc201,Washington Nationals,Water,No,No
1bd2e405,Washington Nationals,Fire,Yes,Yes
1bd393f8,Baltimore Orioles,Fire,No,No
1bde34aa,Washington Nationals,Water,Yes,No
1beba7af,Milwaukee Brewers,Water,No,No
1c03a2ee,Washington Nationals,Water,No,No
1c09cc84,Milwaukee Brewers,Dragon,No,No
1c1119d2,Milwaukee Brewers,Fire,No,No
1c251cd7,Milwaukee Brewers,Grass,No,No
1c365e5e,Washington Nationals,Fire,No,No
1c60c890,Washington Nationals,Water,No,No
1c6416ed,Milwaukee Brewers,Fairy,Yes,No
1c65827d,Washington Nationals,Fire,Yes,Yes
1c65aa53,Washington Nationals,Fairy,No,No
1c68834b,Baltimore Orioles,Water,No,No
1c6ed34b,Washington Nationals,Water,No,No
1c711ff3,Washington Nationals,Fire,Yes,No
1c7414cb,Milwaukee Brewers,Fire,Yes,Yes
1c7bade8,Milwaukee Brewers,Water,No,No
1c7bb9a3,Milwaukee Brewers,Fire,Yes,Yes
1c7dd47d,Washington Nationals,Dragon,Yes,No
1c80e55a,Washington Nationals,Fire,Yes,Yes
1c8690f4,Washington Nationals,Fire,Yes,Unknown
1c86d471,Milwaukee Brewers,Water,No,No
1c8b67ad,Washington Nationals,Water,No,Yes
1c987325,Washington Nationals,Water,No,No
1ca512f2,Milwaukee Brewers,Water,No,No
1cb8100c,Milwaukee Brewers,Water,No,No
1cc0448f,Milwaukee Brewers,Grass,Yes,No
1cc76a0d,Washington Nationals,Water,Yes,No
1ccbd55a,Washington Nationals,Grass,No,No
1cf294d0,Milwaukee Brewers,Grass,Yes,Yes
1d075c72,Milwaukee Brewers,Fire,Yes,No
1d25e756,Washington Nationals,Water,No,No
1d25f112,Milwaukee Brewers,Grass,No,No
1d47c82f,Milwaukee Brewers,Grass,No,Yes
1d541e17,Washington Nationals,Fire,No,Yes
1d557cae,Washington Nationals,Fire,No,No
1d60045a,Washington Nationals,Grass,No,No
1d612f12,Washington Nationals,Water,Yes,Yes
1d616538,Milwaukee Brewers,Water,No,No
1d6a22d5,Washington Nationals,Fire,Yes,Yes
1d715d33,Washington Nationals,Water,No,No
1d72a347,Washington Nationals,Fire,Yes,Yes
1d75e867,Washington Nationals,Psychic,No,No
1d7d64de,Washington Nationals,Fire,Yes,Yes
1d7d806d,Milwaukee Brewers,Dragon,Yes,No
1d80e603,Washington Nationals,Fire,No,No
1d83aaf3,Milwaukee Brewers,Water,No,No
1d88c22d,Milwaukee Brewers,Water,No,No
1d8f6810,Milwaukee Brewers,Grass,No,No
1d9b3c70,Milwaukee Brewers,Water,No,No
1da23bb0,Milwaukee Brewers,Water,Yes,Yes
1da3c8b3,Milwaukee Brewers,Fire,Yes,No
1da62eb8,Milwaukee Brewers,Water,No,No
1da79fc8,Milwaukee Brewers,Fire,Yes,Yes
1db6e5f7,Milwaukee Brewers,Water,No,No
1dba5e2e,Milwaukee Brewers,Water,Yes,No
1de60b79,Washington Nationals,Water,No,No
1dee5bb9,Washington Nationals,Fire,No,Yes
1df4b1c6,Milwaukee Brewers,Dragon,No,No
1e0b9d3d,Washington Nationals,Water,Yes,No
1e1bc13f,Washington Nationals,Water,No,No
1e2a4b75,Washington Nationals,Water,No,No
1e2acf56,Washington Nationals,Water,Yes,No
1e2b6dcf,Washington Nationals,Fire,No,Yes
1e2d7888,Washington Nationals,Water,No,No
1e51b5ad,Milwaukee Brewers,Grass,Yes,Unknown
1e528fb1,Washington Nationals,Water,No,No
1e56d87f,Milwaukee Brewers,Fire,Yes,No
1e5f2ebc,Milwaukee Brewers,Grass,No,No
1e62a023,Milwaukee Brewers,Psychic,Yes,No
1e6490ab,Washington Nationals,Fire,Yes,Yes
1e6ee7cb,Milwaukee Brewers,Water,Yes,No
1e740430,Washington Nationals,Water,No,Yes
1e742c9c,Washington Nationals,Fire,Yes,No
1e77a7b3,Milwaukee Brewers,Grass,No,Yes
1e8203b1,Milwaukee Brewers,Fire,Yes,No
1e8b0cf2,Washington Nationals,Grass,Yes,No
1ea2d825,Washington Nationals,Fire,No,No
1ea5bce8,Milwaukee Brewers,Water,No,No
1eab3a08,Washington Nationals,Water,No,No
1eab78de,Milwaukee Brewers,Fire,Yes,No
1ec31903,Milwaukee Brewers,Fire,Yes,No
1ecf9cc0,Milwaukee Brewers,Grass,No,No
1ee4d06b,Washington Nationals,Fire,Yes,Yes
1ee798d6,Milwaukee Brewers,Water,No,No
1ef20908,Milwaukee Brewers,Water,No,No
1ef26662,Washington Nationals,Water,No,Yes
1ef4b36c,Washington Nationals,Fire,Yes,Yes
1efd776f,Milwaukee Brewers,Fire,Yes,Yes
1effb4f1,Milwaukee Brewers,Fire,No,No
1f0ec9c2,Washington Nationals,Dragon,No,No
1f1d4acb,Washington Nationals,Water,Yes,Yes
1f203f7d,Washington Nationals,Grass,No,No
1f2442d2,Milwaukee Brewers,Fire,Yes,Yes
1f2a863c,Washington Nationals,Fairy,No,No
1f3165ed,Washington Nationals,Psychic,Yes,Yes
1f427ac3,Washington Nationals,Fire,No,No
1f46f694,Washington Nationals,Water,Yes,No
1f47bb82,Milwaukee Brewers,Grass,No,No
1f556cb4,Washington Nationals,Fire,No,No
1f5772b3,Washington Nationals,Grass,No,Yes
1f61442d,Washington Nationals,Fire,No,Yes
1f64ae98,Washington Nationals,Water,No,No
1f686e59,Washington Nationals,Water,Yes,No
1f6ad3b1,Milwaukee Brewers,Water,No,No
1f9164fc,Milwaukee Brewers,Water,Yes,No
1f91c20d,Milwaukee Brewers,Grass,No,No
1f92330b,Washington Nationals,Grass,No,Yes
1fa24361,Washington Nationals,Fairy,No,Yes
1fa5510e,Washington Nationals,Water,No,No
1fb78a61,Milwaukee Brewers,Fire,No,No
1fb9d9fc,Milwaukee Brewers,Psychic,No,No
1fd82805,Milwaukee Brewers,Water,Yes,No
1fe057a1,Washington Nationals,Dragon,No,No
1fe65a5a,Milwaukee Brewers,Water,No,No
1fe95dcc,Milwaukee Brewers,Fire,No,No
1fea463f,Milwaukee Brewers,Water,No,No
20001bc5,Milwaukee Brewers,Fire,Yes,Yes
200cf3cb,Milwaukee Brewers,Dragon,No,No
202315fd,Washington Nationals,Fire,Yes,Yes
20392cde,Washington Nationals,Dragon,No,No
204a2e06,Milwaukee Brewers,Water,No,No
2062b04f,Milwaukee Brewers,Grass,No,No
20693b4e,Washington Nationals,Dragon,No,No
206abcd3,Washington Nationals,Fire,Yes,Yes
206abd25,Milwaukee Brewers,Water,No,No
2088862e,Milwaukee Brewers,Dragon,No,No
208ec4e2,Washington Nationals,Grass,No,No
20923da0,Washington Nationals,Water,No,No
20a6303f,Washington Nationals,Fire,No,No
20ab6e4c,Washington Nationals,Grass,No,No
20af1f45,Washington Nationals,Fairy,No,No
20b28204,Milwaukee Brewers,Water,No,No
20b3d99d,Washington Nationals,Water,No,No
20bcb3af,Washington Nationals,Fire,No,No
20bdda7f,Washington Nationals,Grass,Yes,No
20d63675,Milwaukee Brewers,Water,No,No
20ee23b0,Milwaukee Brewers,Water,No,No
21097f58,Milwaukee Brewers,Water,No,No
210d7250,Milwaukee Brewers,Fire,Yes,No
210ea498,Washington Nationals,Fire,No,Yes
2119b870,Washington Nationals,Water,Yes,No
211f2515,Milwaukee Brewers,Fire,Yes,Yes
2128d711,Milwaukee Brewers,Grass,Yes,Yes
212d6ac1,Milwaukee Brewers,Fire,Yes,Yes
212ea180,Washington Nationals,Dragon,No,Yes
212eaa8e,Washington Nationals,Water,No,No
21376e84,Washington Nationals,Fire,No,No
2148cc53,Washington Nationals,Fire,No,No
214bdf11,Washington Nationals,Dragon,No,Yes
214cafda,Milwaukee Brewers,Fire,No,Yes
21541658,Washington Nationals,Water,No,No
2155c5ff,Washington Nationals,Water,No,No
215a5fa4,Milwaukee Brewers,Grass,No,No
217c93ad,Milwaukee Brewers,Grass,No,No
218dce0d,Washington Nationals,Water,No,No
21977a5f,Milwaukee Brewers,Grass,Yes,Unknown
2197894b,Washington Nationals,Grass,No,No
219c4f3c,Washington Nationals,Dragon,No,No
219cb270,Milwaukee Brewers,Fire,No,No
219fefa0,Washington Nationals,Water,No,Yes
21a6ac40,Washington Nationals,Grass,No,No
21b3c6fe,Washington Nationals,Water,Yes,No
21babdb3,Washington Nationals,Fire,No,Yes
21bae2c4,Washington Nationals,Grass,Yes,No
21c68baf,Milwaukee Brewers,Fire,Yes,Unknown
21c7c01d,Washington Nationals,Dragon,No,No
21d56bac,Milwaukee Brewers,Grass,No,No
21d6092c,Washington Nationals,Fire,Yes,Yes
21d7b8ba,Milwaukee Brewers,Fairy,No,No
21d8bc05,Washington Nationals,Fairy,Yes,No
21eeebdc,Baltimore Orioles,Fairy,No,No
21f04841,Milwaukee Brewers,Water,No,No
21fa23cb,Washington Nationals,Water,Yes,No
21fc9b39,Milwaukee Brewers,Grass,Yes,No
2206a59c,Washington Nationals,Water,No,No
220ea077,Washington Nationals,Water,No,No
22126501,Washington Nationals,Water,No,No
2213738a,Milwaukee Brewers,Water,No,No
221af3db,Milwaukee Brewers,Water,No,No
2222abae,Milwaukee Brewers,Grass,No,No
22276f6a,Washington Nationals,Dragon,No,No
222bee24,Milwaukee Brewers,Grass,Yes,No
222c8606,Washington Nationals,Dragon,No,No
2237e5b1,Washington Nationals,Fire,No,No
2237fefa,Washington Nationals,Water,No,No
223ab427,Milwaukee Brewers,Water,Yes,No
223c91ae,Milwaukee Brewers,Water,No,No
2253124b,Washington Nationals,Fire,Yes,No
22689dce,Washington Nationals,Fire,Yes,No
227916e3,Washington Nationals,Dragon,Yes,No
22794f97,Milwaukee Brewers,Fire,Yes,No
22808f08,Milwaukee Brewers,Grass,No,No
2288b4ce,Washington Nationals,Fire,Yes,No
2288d561,Milwaukee Brewers,Dragon,No,Yes
2290fc9c,Washington Nationals,Fire,Yes,No
229e5491,Milwaukee Brewers,Water,No,No
22a1beb9,Washington Nationals,Fire,Yes,Yes
22ab4912,Washington Nationals,Fire,Yes,No
22b7ea12,Milwaukee Brewers,Grass,No,Yes
22c46c06,Milwaukee Brewers,Fairy,Yes,Yes
22c7559f,Milwaukee Brewers,Fire,Yes,No
22d5400b,Milwaukee Brewers,Water,No,No
22d5b12b,Washington Nationals,Water,No,No
22d7e977,Milwaukee Brewers,Fire,Yes,No
22d98a46,Washington Nationals,Fire,Yes,Yes
22e4f903,Washington Nationals,Fire,No,Yes
22e931ec,Washington Nationals,Fire,Yes,No
22f515e3,Milwaukee Brewers,Fire,Yes,No
22f5f7a6,Washington Nationals,Fairy,Yes,No
22fe544c,Milwaukee Brewers,Water,No,No
22fe8c2c,Milwaukee Brewers,Water,No,No
23010d18,Milwaukee Brewers,Fire,Yes,Yes
23043404,Washington Nationals,Dragon,Yes,Yes
2304912a,Washington Nationals,Water,Yes,Yes
23056be2,Washington Nationals,Fire,No,No
23072a33,Milwaukee Brewers,Water,No,No
230a7c99,Washington Nationals,Fire,No,Yes
2317c9df,Milwaukee Brewers,Grass,No,No
