term_code,course_id,subject,course_num,student_id,final_grade
Fall 2021,e55f6127,Crocheting,001,8999ba1c,A
Fall 2021,a1245692,Apple Picking,001A,405ac23e,A
Fall 2021,2a2fe6ac,Eel Catching,001B,405ac23e,A
Fall 2021,05cf8dbc,Crocheting,001,be6d2ea2,A
Fall 2021,78d2bc45,Eel Catching,001C,be6d2ea2,B
Fall 2021,3803de09,Mahjong Strategy,000G,be6d2ea2,A
Fall 2021,9e8ec9f3,Mahjong Strategy,004A,c83c82a7,W
Fall 2021,eccf1404,Crocheting,001,206abcd3,W
Fall 2021,8419782a,Eel Catching,001B,206abcd3,C
Fall 2021,24c17302,Crocheting,012,9d256779,B
Fall 2021,1fcd95ce,Crocheting,020,c02937f3,B
Fall 2021,12da36be,Mahjong Strategy,002,7eb17711,A
Fall 2021,a1245692,Apple Picking,001A,bc1234b1,A
Fall 2021,8419782a,Eel Catching,001B,46a8de39,D
Fall 2021,f38e01c7,Mahjong Strategy,010,39a90fdb,C
Fall 2021,17755f39,Eel Catching,001B,378a4ce6,W
Fall 2021,7ee88e20,Eel Catching,905,e84324ca,W
Fall 2021,3803de09,Mahjong Strategy,000G,e84324ca,W
Fall 2021,7b810ae6,Mahjong Strategy,106,53d430ef,A
Fall 2021,c0359647,Eel Catching,001C,13c9a134,A
Fall 2021,d3b30537,Apple Picking,031A,a2bb3d44,F
Fall 2021,e8f21287,Crocheting,001,a2bb3d44,D
Fall 2021,bf4a4e06,Eel Catching,001A,6ef1b91b,W
Fall 2021,05cf8dbc,Crocheting,001,b494a509,A
Fall 2021,e55f6127,Crocheting,001,d1ef61e9,A
Fall 2021,2a2fe6ac,Eel Catching,001B,0284ffd3,B
Fall 2021,0412b3e7,Apple Picking,004,ee79e0e2,A
Fall 2021,ad3dd7f3,Apple Picking,010,ee79e0e2,A
Fall 2021,d57c4893,Mahjong Strategy,010,e2c0ec2d,W
Fall 2021,d57c4893,Mahjong Strategy,010,00542699,B
Fall 2021,be7ee771,Mahjong Strategy,000D,f55210a9,B
Fall 2021,afd541e3,Mahjong Strategy,001,f55210a9,A
Fall 2021,a8021a38,Mahjong Strategy,001C,f55210a9,P
Fall 2021,55142fe5,Crocheting,008,92bbe6fa,C
Fall 2021,e49a8a4f,Crocheting,012,7947f232,A
Fall 2021,63947760,Crocheting,001,6c5bb057,W
Fall 2021,9662000e,Apple Picking,014,68b11a06,A
Fall 2021,50af4a61,Crocheting,001,d71cb830,W
Fall 2021,bf4a4e06,Eel Catching,001A,d71cb830,W
Fall 2021,2d43be09,Apple Picking,062A,d4a46ada,A
Fall 2021,bbc0d2fe,Eel Catching,070,d4a46ada,A
Fall 2021,7199a210,Apple Picking,065A,c20a15ac,W
Fall 2021,9956edf1,Mahjong Strategy,003B,c20a15ac,B
Fall 2021,9955e8c8,Mahjong Strategy,004A,49d84adf,C
Fall 2021,8cc733c7,Eel Catching,001A,3857de64,F
Fall 2021,df973434,Mahjong Strategy,004B,f297944d,A
Fall 2021,08de57b8,Crocheting,007,cce1514a,B
Fall 2021,9de80aef,Crocheting,010,cce1514a,B
Fall 2021,b0dc1bf8,Apple Picking,001B,6ed9d3e9,A
Fall 2021,9dcdb437,Apple Picking,033C,6ed9d3e9,A
Fall 2021,0ac56725,Apple Picking,035A,6ed9d3e9,A
Fall 2021,bbc0d2fe,Eel Catching,070,a6395307,A
Fall 2021,bd0e4c87,Apple Picking,001A,7d9c2095,A
Fall 2021,25bc76d9,Mahjong Strategy,004A,041d6c97,W
Fall 2021,93afe466,Apple Picking,062C,630d3e9c,F
Fall 2021,a313bc87,Apple Picking,081,630d3e9c,W
Fall 2021,9ec8eaa3,Eel Catching,001B,a0d53572,W
Fall 2021,9de80aef,Crocheting,010,c8c01c70,B
Fall 2021,de191b8d,Apple Picking,062B,946bed6b,A
Fall 2021,eccf1404,Crocheting,001,9db6ce1f,C
Fall 2021,486b03b3,Crocheting,008,9db6ce1f,B
Fall 2021,fbd17c18,Crocheting,001,15717aaf,F
Fall 2021,86bf8463,Mahjong Strategy,019,bc2b84a4,F
Fall 2021,fe869aae,Mahjong Strategy,010,578eb007,F
Fall 2021,48d753ff,Mahjong Strategy,106,66117912,F
Fall 2021,50af4a61,Crocheting,001,8d7eaad8,W
Fall 2021,17755f39,Eel Catching,001B,d30963f2,B
Fall 2021,ce6de270,Mahjong Strategy,010,d30963f2,W
Fall 2021,35817482,Crocheting,004,3f661fd2,B
Fall 2021,08de57b8,Crocheting,007,3f661fd2,C
Fall 2021,1fcd95ce,Crocheting,020,3f661fd2,A
Fall 2021,9720c0b0,Eel Catching,001B,48f9ab61,B
Fall 2021,7cc76cd0,Mahjong Strategy,012,48f9ab61,A
Fall 2021,0f302c2a,Eel Catching,001A,ba2d8ab3,W
Fall 2021,3d7720b2,Mahjong Strategy,010,88f19746,B
Fall 2021,22986d6a,Eel Catching,018,1f92330b,A
Fall 2021,86753e4c,Mahjong Strategy,012,2326f423,W
Fall 2021,48d753ff,Mahjong Strategy,106,2326f423,W
Fall 2021,27301841,Eel Catching,001A,46e64d65,B
Fall 2021,042e1956,Eel Catching,001A,253ac090,A
Fall 2021,78d2bc45,Eel Catching,001C,50fe62bc,W
Fall 2021,857ac0ce,Crocheting,012,9f2b2353,W
Fall 2021,86753e4c,Mahjong Strategy,012,9f2b2353,B
Fall 2021,0412b3e7,Apple Picking,004,319eca4d,A
Fall 2021,850bd3c3,Eel Catching,001B,967bdab6,A
Fall 2021,dd6453d7,Mahjong Strategy,010,967bdab6,A
Fall 2021,732fc83b,Crocheting,001,34ca22c1,W
Fall 2021,9361d0dd,Apple Picking,049A,f25d7733,A
Fall 2021,3da0cc8c,Crocheting,001,ff67859e,C
Fall 2021,3d7720b2,Mahjong Strategy,010,ff67859e,C
Fall 2021,2cb81496,Mahjong Strategy,010,8eb7f20a,A
Fall 2021,35817482,Crocheting,004,7b145e90,W
Fall 2021,bbc0d2fe,Eel Catching,070,7b145e90,W
Fall 2021,a0c0d00d,Eel Catching,080,7b145e90,W
Fall 2021,59868bdf,Eel Catching,001A,3df9d7dd,D
Fall 2021,1af566c4,Eel Catching,001A,0bdf53c9,W
Fall 2021,9720c0b0,Eel Catching,001B,180e9634,A
Fall 2021,154b06ca,Eel Catching,001B,d1dd67ac,F
Fall 2021,1b7dfa83,Apple Picking,067A,69e0eeff,A
Fall 2021,b36ed35d,Eel Catching,001A,16d49bb7,F
Fall 2021,732fc83b,Crocheting,001,ac3cbb56,B
Fall 2021,99563417,Eel Catching,001B,ac3cbb56,B
Fall 2021,da6775dc,Mahjong Strategy,106,e80e36bc,A
Fall 2021,6f451884,Mahjong Strategy,106C,e80e36bc,P
Fall 2021,b83c5a88,Apple Picking,067A,c5095a71,F
Fall 2021,4a72162f,Mahjong Strategy,010,1a9854a5,A
Fall 2021,053baf3b,Apple Picking,065B,b9fd00e5,A
Fall 2021,64433aee,Mahjong Strategy,010,d495a083,A
Fall 2021,97f3fcd6,Mahjong Strategy,003A,29a1f9f3,C
Fall 2021,afd541e3,Mahjong Strategy,001,a2cfbf94,A
Fall 2021,a8021a38,Mahjong Strategy,001C,a2cfbf94,P
Fall 2021,9720c0b0,Eel Catching,001B,784684ba,A
Fall 2021,99563417,Eel Catching,001B,26c3b8f8,B
Fall 2021,3803de09,Mahjong Strategy,000G,40d46747,A
Fall 2021,1b7dfa83,Apple Picking,067A,935dbd83,A
Fall 2021,4a816ec1,Mahjong Strategy,004B,42e603c6,W
Fall 2021,6947847a,Mahjong Strategy,105,41b7aeae,B
Fall 2021,857ac0ce,Crocheting,012,c2708e5f,A
Fall 2021,6dba3cf4,Mahjong Strategy,004A,074e7059,C
Fall 2021,08504c05,Mahjong Strategy,001,e395f0e8,B
Fall 2021,732fc83b,Crocheting,001,95819eed,D
Fall 2021,e55f6127,Crocheting,001,a05310b1,B
Fall 2021,22986d6a,Eel Catching,018,1b8c4bf2,A
Fall 2021,bbc0d2fe,Eel Catching,070,1b8c4bf2,A
Fall 2021,eccf1404,Crocheting,001,21d8bc05,W
Fall 2021,8419782a,Eel Catching,001B,21d8bc05,F
Fall 2021,bdb342e0,Eel Catching,001B,f64d0452,B
Fall 2021,12b00db1,Crocheting,001,4ca8f68d,C
Fall 2021,08de57b8,Crocheting,007,4ca8f68d,C
Fall 2021,bf4a4e06,Eel Catching,001A,bab37368,W
Fall 2021,d5ca445f,Mahjong Strategy,003A,68433615,A
Fall 2021,e8f21287,Crocheting,001,f9259fe2,C
Fall 2021,d5ca445f,Mahjong Strategy,003A,f9259fe2,W
Fall 2021,f0a4d7a5,Mahjong Strategy,000D,c97fc8f6,B
Fall 2021,24c17302,Crocheting,012,30c2989d,W
Fall 2021,6dba3cf4,Mahjong Strategy,004A,30c2989d,F
Fall 2021,9361d0dd,Apple Picking,049A,c61d65c3,B
Fall 2021,16d0b9f9,Crocheting,001,0bee3eed,W
Fall 2021,6829b4c2,Eel Catching,001A,0bee3eed,W
Fall 2021,1785d519,Mahjong Strategy,106,2a239add,A
Fall 2021,3666b21a,Mahjong Strategy,010,271b5e63,A
Fall 2021,a1f017a7,Mahjong Strategy,010C,271b5e63,P
Fall 2021,ce70c0d7,Apple Picking,033A,3fb1ac74,A
Fall 2021,f0a4d7a5,Mahjong Strategy,000D,33aac7a6,A
Fall 2021,cf709a6a,Mahjong Strategy,003B,d3bf4753,A
Fall 2021,9955e8c8,Mahjong Strategy,004A,d3bf4753,A
Fall 2021,3f26be2b,Mahjong Strategy,004C,d3bf4753,A
Fall 2021,24c17302,Crocheting,012,894c0c8b,W
Fall 2021,254ef9b2,Eel Catching,001A,ba394ac0,B
Fall 2021,d8c31d62,Apple Picking,067B,cd727cad,B
Fall 2021,9e09cdb4,Eel Catching,001C,d2e62243,B
Fall 2021,c0359647,Eel Catching,001C,eb09889b,W
Fall 2021,da6775dc,Mahjong Strategy,106,eb09889b,B
Fall 2021,6f451884,Mahjong Strategy,106C,eb09889b,P
Fall 2021,e8f21287,Crocheting,001,7f37354e,A
Fall 2021,14f88a5f,Eel Catching,001A,44d22da9,A
Fall 2021,48d753ff,Mahjong Strategy,106,b38cc91d,W
Fall 2021,9e8ec9f3,Mahjong Strategy,004A,cd8322b2,W
Fall 2021,4a816ec1,Mahjong Strategy,004B,cd8322b2,A
Fall 2021,9174a644,Eel Catching,001B,f20a31ef,A
Fall 2021,602e454b,Apple Picking,062A,bc87986c,B
Fall 2021,6dba3cf4,Mahjong Strategy,004A,bc87986c,F
Fall 2021,486b03b3,Crocheting,008,9a924d4b,A
Fall 2021,a8fd7742,Eel Catching,001C,9a924d4b,A
Fall 2021,86bf8463,Mahjong Strategy,019,9a924d4b,B
Fall 2021,320bf14c,Crocheting,001,b1a6b234,W
Fall 2021,b36ed35d,Eel Catching,001A,b1a6b234,W
Fall 2021,17755f39,Eel Catching,001B,76e65eee,A
Fall 2021,9955e8c8,Mahjong Strategy,004A,76e65eee,C
Fall 2021,12b00db1,Crocheting,001,fc10babc,W
Fall 2021,486b03b3,Crocheting,008,85849b53,A
Fall 2021,1fcd95ce,Crocheting,020,85849b53,A
Fall 2021,c0359647,Eel Catching,001C,6b830008,C
Fall 2021,be7ee771,Mahjong Strategy,000D,6b830008,A
Fall 2021,3b4485c7,Apple Picking,001E,aef844c7,A
Fall 2021,b83c5a88,Apple Picking,067A,96a85a96,W
Fall 2021,86bf8463,Mahjong Strategy,019,47366472,B
Fall 2021,d404225d,Crocheting,010,78e21995,B
Fall 2021,f38e01c7,Mahjong Strategy,010,78e21995,W
Fall 2021,486b03b3,Crocheting,008,b632400c,A
Fall 2021,5faa5eb5,Crocheting,020,b632400c,A
Fall 2021,bd0e4c87,Apple Picking,001A,05ac9fb4,A
Fall 2021,d3b30537,Apple Picking,031A,05ac9fb4,A
Fall 2021,7a20bf6b,Apple Picking,031A,71855240,A
Fall 2021,d5ca445f,Mahjong Strategy,003A,7b47e3a8,W
Fall 2021,1785d519,Mahjong Strategy,106,db51f563,C
Fall 2021,05cf8dbc,Crocheting,001,dc0a5741,C
Fall 2021,a1245692,Apple Picking,001A,37192eb9,A
Fall 2021,ce70c0d7,Apple Picking,033A,37192eb9,B
Fall 2021,7b810ae6,Mahjong Strategy,106,9f9222f6,D
Fall 2021,05cf8dbc,Crocheting,001,643b727e,A
Fall 2021,ad4261ab,Eel Catching,001B,643b727e,A
Fall 2021,f7650ad1,Crocheting,001,2b380d3f,B
Fall 2021,f0048614,Apple Picking,057A,393f2d95,W
Fall 2021,850bd3c3,Eel Catching,001B,ae726362,F
Fall 2021,f38e01c7,Mahjong Strategy,010,ae726362,W
Fall 2021,24c17302,Crocheting,012,e91671c0,A
Fall 2021,17755f39,Eel Catching,001B,b261b4f6,F
Fall 2021,e55f6127,Crocheting,001,b35fbf59,B
Fall 2021,759a3a3b,Mahjong Strategy,010,b35fbf59,F
Fall 2021,4917c11a,Mahjong Strategy,001,2c09e844,B
Fall 2021,10672195,Crocheting,001,a80c2967,B
Fall 2021,d404225d,Crocheting,010,c79c067a,B
Fall 2021,e49a8a4f,Crocheting,012,c79c067a,B
Fall 2021,d5ca445f,Mahjong Strategy,003A,07653634,W
Fall 2021,2bfe8e62,Mahjong Strategy,012,fce9c878,C
Fall 2021,88823e19,Mahjong Strategy,012C,fce9c878,NP
Fall 2021,83b243d1,Mahjong Strategy,012,5b05d7aa,A
Fall 2021,f04f4bf4,Mahjong Strategy,010,bb8a7f08,C
Fall 2021,ad4261ab,Eel Catching,001B,820d765b,A
Fall 2021,500c675e,Eel Catching,001B,92b83266,B
Fall 2021,d5ca445f,Mahjong Strategy,003A,92b83266,C
Fall 2021,d404225d,Crocheting,010,cb37104c,A
Fall 2021,19cd8513,Apple Picking,095,24c37149,A
Fall 2021,042e1956,Eel Catching,001A,24c37149,A
Fall 2021,d2c536c9,Mahjong Strategy,003A,24c37149,F
Fall 2021,8e349384,Mahjong Strategy,010,e0893404,W
Fall 2021,5faa5eb5,Crocheting,020,06a220a3,C
Fall 2021,17755f39,Eel Catching,001B,e765df53,A
Fall 2021,73edd4c4,Mahjong Strategy,010,9c1a1939,F
Fall 2021,737a6e55,Mahjong Strategy,010C,9c1a1939,P
Fall 2021,f4335eb5,Mahjong Strategy,106,cee30b4f,C
Fall 2021,d57c4893,Mahjong Strategy,010,c44de8f8,C
Fall 2021,df973434,Mahjong Strategy,004B,02d102dc,B
Fall 2021,f42de7fd,Mahjong Strategy,010,9b1837f7,C
Fall 2021,b798bdce,Apple Picking,088A,e359cb9d,A
Fall 2021,2cb81496,Mahjong Strategy,010,3e3e9e2f,A
Fall 2021,154b06ca,Eel Catching,001B,b50c42b9,F
Fall 2021,cf709a6a,Mahjong Strategy,003B,b50c42b9,W
Fall 2021,3d7720b2,Mahjong Strategy,010,cf395296,B
Fall 2021,fe869aae,Mahjong Strategy,010,b4eb17d6,W
Fall 2021,97f3fcd6,Mahjong Strategy,003A,fbb8052b,D
Fall 2021,9cd4093e,Mahjong Strategy,014,493e984f,W
Fall 2021,b28e5be6,Eel Catching,001A,9cb63a11,W
Fall 2021,08504c05,Mahjong Strategy,001,9cb63a11,W
Fall 2021,e49a8a4f,Crocheting,012,7ad7732a,C
Fall 2021,bdb342e0,Eel Catching,001B,7ad7732a,B
Fall 2021,9cd4093e,Mahjong Strategy,014,5e220bb8,C
Fall 2021,320bf14c,Crocheting,001,2e134456,A
Fall 2021,f0c9452b,Apple Picking,031A,fee3107e,W
Fall 2021,d5ca445f,Mahjong Strategy,003A,77cdeeb6,A
Fall 2021,e0e44ded,Eel Catching,001B,d24a21d9,W
Fall 2021,9de80aef,Crocheting,010,d4ada61e,A
Fall 2021,16d0b9f9,Crocheting,001,465baf87,B
Fall 2021,cf709a6a,Mahjong Strategy,003B,465baf87,B
Fall 2021,e7c85d2a,Eel Catching,903,bc2914bb,W
Fall 2021,546f214a,Mahjong Strategy,010,01c8210e,C
Fall 2021,6afb8359,Mahjong Strategy,010C,01c8210e,P
Fall 2021,d57c4893,Mahjong Strategy,010,909b8326,A
Fall 2021,e8f21287,Crocheting,001,9f2c2017,A
Fall 2021,4bac50c1,Eel Catching,001B,9f2c2017,A
Fall 2021,a4d9df10,Mahjong Strategy,003A,c3eaa3de,W
Fall 2021,bd0e4c87,Apple Picking,001A,489b5eba,A
Fall 2021,3d7720b2,Mahjong Strategy,010,489b5eba,B
Fall 2021,b0dc1bf8,Apple Picking,001B,c89418c2,A
Fall 2021,54a79340,Apple Picking,033A,c89418c2,A
Fall 2021,b3c3b41f,Apple Picking,055,c89418c2,A
Fall 2021,c08cf8fc,Apple Picking,081,c89418c2,A
Fall 2021,a4d9df10,Mahjong Strategy,003A,6621f841,W
Fall 2021,850bd3c3,Eel Catching,001B,dc67394b,A
Fall 2021,7c38ba0a,Eel Catching,001C,14554ee5,A
Fall 2021,8412ebf0,Eel Catching,001A,af99eabd,A
Fall 2021,8b78f7f3,Eel Catching,099X,af99eabd,P
Fall 2021,22986d6a,Eel Catching,018,3df4baee,C
Fall 2021,48d753ff,Mahjong Strategy,106,d8f62405,B
Fall 2021,17755f39,Eel Catching,001B,157fa0cd,A
Fall 2021,4a72162f,Mahjong Strategy,010,157fa0cd,B
Fall 2021,b3d50d99,Crocheting,004,8eccd37a,C
Fall 2021,24c17302,Crocheting,012,8eccd37a,D
Fall 2021,9ec8eaa3,Eel Catching,001B,8eccd37a,W
Fall 2021,2bfe8e62,Mahjong Strategy,012,6e78c00f,W
Fall 2021,88823e19,Mahjong Strategy,012C,6e78c00f,W
Fall 2021,4591098a,Eel Catching,001B,4f6fc942,C
Fall 2021,09d7b85f,Crocheting,004,08f45d9e,A
Fall 2021,486b03b3,Crocheting,008,08f45d9e,A
Fall 2021,9de80aef,Crocheting,010,08f45d9e,A
Fall 2021,857ac0ce,Crocheting,012,08f45d9e,A
Fall 2021,7b810ae6,Mahjong Strategy,106,b0a5bef3,A
Fall 2021,3666b21a,Mahjong Strategy,010,3f025d2f,B
Fall 2021,a1f017a7,Mahjong Strategy,010C,3f025d2f,NP
Fall 2021,850bd3c3,Eel Catching,001B,8f2a9ae8,F
Fall 2021,f65e24e0,Crocheting,001,ac622246,A
Fall 2021,92c656a9,Mahjong Strategy,012,ac622246,W
Fall 2021,3f26be2b,Mahjong Strategy,004C,38de3c13,B
Fall 2021,08de57b8,Crocheting,007,a8f0c4a7,A
Fall 2021,5faa5eb5,Crocheting,020,a8f0c4a7,A
Fall 2021,cf709a6a,Mahjong Strategy,003B,9ea1a5ba,B
Fall 2021,24c17302,Crocheting,012,e2af74d8,C
Fall 2021,4a72162f,Mahjong Strategy,010,e2af74d8,C
Fall 2021,39f60566,Apple Picking,001A,7294293f,B
Fall 2021,759a3a3b,Mahjong Strategy,010,7294293f,F
Fall 2021,9dcdb437,Apple Picking,033C,78fed2ed,W
Fall 2021,295da6fd,Eel Catching,001A,d2df0931,F
Fall 2021,6829b4c2,Eel Catching,001A,1a81642e,B
Fall 2021,b798bdce,Apple Picking,088A,c402b902,C
Fall 2021,bf4a4e06,Eel Catching,001A,2931e52e,A
Fall 2021,eccf1404,Crocheting,001,7166b69d,B
Fall 2021,e0e44ded,Eel Catching,001B,a72539a6,B
Fall 2021,d57c4893,Mahjong Strategy,010,18b8332a,A
Fall 2021,48d753ff,Mahjong Strategy,106,7d214caf,W
Fall 2021,4a816ec1,Mahjong Strategy,004B,22d5400b,B
Fall 2021,8419782a,Eel Catching,001B,a384cfe5,C
Fall 2021,b0dc1bf8,Apple Picking,001B,dba4f81a,A
Fall 2021,c18561a5,Apple Picking,049A,dba4f81a,A
Fall 2021,9956edf1,Mahjong Strategy,003B,ae1ccecc,W
Fall 2021,850bd3c3,Eel Catching,001B,05402ee0,F
Fall 2021,c9951997,Mahjong Strategy,003A,05402ee0,D
Fall 2021,9955e8c8,Mahjong Strategy,004A,6c270b70,B
Fall 2021,3b4485c7,Apple Picking,001E,b8b69d16,A
Fall 2021,5cad6517,Apple Picking,057A,b8b69d16,A
Fall 2021,d6289a49,Eel Catching,001A,cbf0d8bb,B
Fall 2021,d2c536c9,Mahjong Strategy,003A,cbf0d8bb,B
Fall 2021,da6775dc,Mahjong Strategy,106,2c19d27d,C
Fall 2021,6f451884,Mahjong Strategy,106C,2c19d27d,NP
Fall 2021,8cc733c7,Eel Catching,001A,e432b011,F
Fall 2021,48d753ff,Mahjong Strategy,106,e432b011,W
Fall 2021,f7650ad1,Crocheting,001,1cc76a0d,C
Fall 2021,fe869aae,Mahjong Strategy,010,1cc76a0d,W
Fall 2021,9174a644,Eel Catching,001B,0ed6d70f,C
Fall 2021,4591098a,Eel Catching,001B,440fc6a3,D
Fall 2021,fa634167,Eel Catching,001A,5cb9185f,B
Fall 2021,b3d50d99,Crocheting,004,c53c1bcd,D
Fall 2021,fc332339,Eel Catching,001B,c53c1bcd,C
Fall 2021,6dba3cf4,Mahjong Strategy,004A,f3096e86,W
Fall 2021,df973434,Mahjong Strategy,004B,491ab15b,A
Fall 2021,b28e5be6,Eel Catching,001A,42ae1864,A
Fall 2021,2bab8c61,Apple Picking,013,c1191c63,A
Fall 2021,3b4485c7,Apple Picking,001E,540b137a,B
Fall 2021,ce70c0d7,Apple Picking,033A,540b137a,A
Fall 2021,1af566c4,Eel Catching,001A,d4e6e56e,D
Fall 2021,19cd8513,Apple Picking,095,40be5229,F
Fall 2021,9de80aef,Crocheting,010,40be5229,W
Fall 2021,81e02dee,Mahjong Strategy,003A,40be5229,F
Fall 2021,d2c536c9,Mahjong Strategy,003A,752b226b,W
Fall 2021,19cd8513,Apple Picking,095,4fcde414,A
Fall 2021,546f214a,Mahjong Strategy,010,4fcde414,B
Fall 2021,6afb8359,Mahjong Strategy,010C,4fcde414,P
Fall 2021,b0dc1bf8,Apple Picking,001B,fbf64489,F
Fall 2021,a313bc87,Apple Picking,081,fbf64489,W
Fall 2021,7259c7e7,Eel Catching,007A,12be46a9,A
Fall 2021,c9951997,Mahjong Strategy,003A,b82791f4,W
Fall 2021,732fc83b,Crocheting,001,8ffacde6,C
Fall 2021,1fcd95ce,Crocheting,020,b69960e4,B
Fall 2021,d6ee7464,Mahjong Strategy,004A,f722c6c0,W
Fall 2021,ad4261ab,Eel Catching,001B,e50fb81f,A
Fall 2021,bdb342e0,Eel Catching,001B,1a619e5e,W
Fall 2021,4a816ec1,Mahjong Strategy,004B,f827f247,A
Fall 2021,25bc76d9,Mahjong Strategy,004A,ef15dbdc,A
Fall 2021,35a545fb,Mahjong Strategy,001,c382367b,F
Fall 2021,6dba3cf4,Mahjong Strategy,004A,2ed1ed55,W
Fall 2021,a313bc87,Apple Picking,081,146189f1,B
Fall 2021,f38e01c7,Mahjong Strategy,010,146189f1,W
Fall 2021,9e09cdb4,Eel Catching,001C,47673ef1,A
Fall 2021,a1bebd6d,Mahjong Strategy,001,47673ef1,A
Fall 2021,d76b872b,Mahjong Strategy,001C,47673ef1,P
Fall 2021,2d43be09,Apple Picking,062A,87577662,W
Fall 2021,7cc76cd0,Mahjong Strategy,012,e96c39d5,A
Fall 2021,9720c0b0,Eel Catching,001B,eed9a348,C
Fall 2021,81e02dee,Mahjong Strategy,003A,eed9a348,B
Fall 2021,7c70f34c,Eel Catching,001B,fbb2cc68,A
Fall 2021,e8f21287,Crocheting,001,4e0bb742,A
Fall 2021,09d7b85f,Crocheting,004,4e0bb742,B
Fall 2021,6dba3cf4,Mahjong Strategy,004A,741277b8,B
Fall 2021,3f26be2b,Mahjong Strategy,004C,741277b8,A
Fall 2021,0412b3e7,Apple Picking,004,9ec4226d,B
Fall 2021,320bf14c,Crocheting,001,f734f366,A
Fall 2021,4917c11a,Mahjong Strategy,001,ebce2afa,W
Fall 2021,81e02dee,Mahjong Strategy,003A,05771b8f,C
Fall 2021,86bf8463,Mahjong Strategy,019,05771b8f,F
Fall 2021,be7ee771,Mahjong Strategy,000D,d73989b0,A
Fall 2021,4a816ec1,Mahjong Strategy,004B,34cff106,B
Fall 2021,35817482,Crocheting,004,87706659,B
Fall 2021,55142fe5,Crocheting,008,87706659,A
Fall 2021,d404225d,Crocheting,010,87706659,A
Fall 2021,1fcd95ce,Crocheting,020,87706659,A
Fall 2021,94bef8a0,Eel Catching,001B,02503d68,F
Fall 2021,3f26be2b,Mahjong Strategy,004C,752149c0,A
Fall 2021,4a816ec1,Mahjong Strategy,004B,8625a2fc,W
Fall 2021,e8f21287,Crocheting,001,2362a866,B
Fall 2021,24c17302,Crocheting,012,2362a866,W
Fall 2021,86bf8463,Mahjong Strategy,019,2362a866,B
Fall 2021,653395d7,Mahjong Strategy,004A,cb5e374e,W
Fall 2021,f65e24e0,Crocheting,001,9453f394,B
Fall 2021,24c17302,Crocheting,012,f4e3218c,D
Fall 2021,08de57b8,Crocheting,007,d2d786ad,W
Fall 2021,d2c536c9,Mahjong Strategy,003A,c16664db,W
Fall 2021,08de57b8,Crocheting,007,5cc05c69,A
Fall 2021,dd6453d7,Mahjong Strategy,010,5cc05c69,B
Fall 2021,500c675e,Eel Catching,001B,8f58e804,B
Fall 2021,3d7720b2,Mahjong Strategy,010,8f58e804,C
Fall 2021,3da0cc8c,Crocheting,001,86634fc4,F
Fall 2021,9e8ec9f3,Mahjong Strategy,004A,f51c552a,D
Fall 2021,7a20bf6b,Apple Picking,031A,a654d44a,B
Fall 2021,3784f087,Apple Picking,001DH,09a26b2b,A
Fall 2021,be7ee771,Mahjong Strategy,000D,8e044c9c,C
Fall 2021,320bf14c,Crocheting,001,58942a8b,C
Fall 2021,2c59007a,Eel Catching,001B,22e4f903,A
Fall 2021,3d7720b2,Mahjong Strategy,010,22e4f903,B
Fall 2021,27301841,Eel Catching,001A,0db80df4,A
Fall 2021,2d43be09,Apple Picking,062A,1ac67268,W
Fall 2021,39f60566,Apple Picking,001A,8cb838f3,W
Fall 2021,e55f6127,Crocheting,001,8cb838f3,B
Fall 2021,4a72162f,Mahjong Strategy,010,9e9d52d6,W
Fall 2021,da6775dc,Mahjong Strategy,106,15ca0b73,C
Fall 2021,6f451884,Mahjong Strategy,106C,15ca0b73,P
Fall 2021,e7c85d2a,Eel Catching,903,5de47567,NP
Fall 2021,5b8d654a,Eel Catching,001A,e0d5fc10,F
Fall 2021,4bac50c1,Eel Catching,001B,2bf13d46,F
Fall 2021,f0a4d7a5,Mahjong Strategy,000D,2bf13d46,D
Fall 2021,e68fdbac,Apple Picking,031B,bbb18be1,A
Fall 2021,09d7b85f,Crocheting,004,7fb07405,A
Fall 2021,486b03b3,Crocheting,008,7fb07405,A
Fall 2021,1fcd95ce,Crocheting,020,7fb07405,A
Fall 2021,24c17302,Crocheting,012,fa52c71a,A
Fall 2021,86753e4c,Mahjong Strategy,012,bbabbc27,B
Fall 2021,e7c85d2a,Eel Catching,903,7575ae43,NP
Fall 2021,7ee88e20,Eel Catching,905,7575ae43,P
Fall 2021,9aeeb3de,Eel Catching,001A,91cadd27,F
Fall 2021,80389344,Eel Catching,001A,285768a0,F
Fall 2021,3666b21a,Mahjong Strategy,010,e3e3688a,B
Fall 2021,a1f017a7,Mahjong Strategy,010C,e3e3688a,P
Fall 2021,0edd03d1,Apple Picking,047B,568798de,A
Fall 2021,b5b1b131,Crocheting,001,534ca8bc,A
Fall 2021,b5b1b131,Crocheting,001,af200b15,A
Fall 2021,042e1956,Eel Catching,001A,e38bc14c,F
Fall 2021,09d7b85f,Crocheting,004,5ab09a6f,B
Fall 2021,e49a8a4f,Crocheting,012,5ab09a6f,B
Fall 2021,35817482,Crocheting,004,9ff9cdd5,A
Fall 2021,1fcd95ce,Crocheting,020,9ff9cdd5,A
Fall 2021,5faa5eb5,Crocheting,020,30014782,F
Fall 2021,328cbbf4,Mahjong Strategy,010,30014782,W
Fall 2021,20e84103,Mahjong Strategy,004C,9517a3da,A
